R,Ticker Symbol,Quantity,Price,Mkt_LMT,Customer Side,Exchange Code,Main Order Account,app_id,Current Date,Trade Date and Time,Firm,Branch,seq_num,Order Open Quantity,Order Stop Price,Inventory Account,Counterparty Account or Trader,give_up,Basket,Order Id,Commission Rate,Commission Indicator,Mark Up,Internal Note,Order Route To,Is Cancelled,contra_specialist,contra_mnemonic,contra_badge,contra_qty,contra_date,contra_time,Ticket Id,Latest Parent Order Id,minor_id,OMHS Event
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468037,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468041,1464168,0,BOT
R,        YHOO,       400,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468043,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467997,1464168,0,BOT
R,        YHOO,       100,         24.9260,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467973,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468045,1464168,0,BOT
R,        YHOO,       300,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468049,1464168,0,BOT
R,        YHOO,       700,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467975,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468053,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468015,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467983,1464168,0,BOT
R,        YHOO,       500,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468019,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467967,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468023,1464168,0,BOT
R,        YHOO,       700,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467987,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468027,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467959,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468031,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467991,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468035,1464168,0,BOT
R,        YHOO,       100,         24.9200,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468057,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468039,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467995,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467963,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468005,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468061,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468047,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467999,1464168,0,BOT
R,        YHOO,       100,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468051,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468001,1464168,0,BOT
R,        YHOO,       300,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468055,1464168,0,BOT
R,        YHOO,       900,         24.9275,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467977,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468059,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468063,1464168,0,BOT
R,        YHOO,       900,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468007,1464168,0,BOT
R,        YHOO,       600,         24.9260,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467979,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468009,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468003,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468011,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467971,1464168,0,BOT
R,        YHOO,      1100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467981,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467961,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1467965,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:48,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468013,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468079,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468081,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468083,1464168,0,BOT
R,        YHOO,       400,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468085,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468087,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468089,1464168,0,BOT
R,        YHOO,       139,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468091,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468093,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468095,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468097,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468099,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468101,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468103,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468105,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468107,1464168,0,BOT
R,        YHOO,       400,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468109,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468111,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468113,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468115,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468117,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468119,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468121,1464168,0,BOT
R,        YHOO,       150,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468123,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468126,1464168,0,BOT
R,        YHOO,       100,         24.9200,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468065,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468067,1464168,0,BOT
R,        YHOO,       600,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468069,1464168,0,BOT
R,        YHOO,       300,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468071,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468073,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468075,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:49,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468077,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:50,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468128,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:51,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468130,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:51,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468132,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:51,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468135,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:51,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468137,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:51,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468139,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468141,1464168,0,BOT
R,        YHOO,       211,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468143,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468145,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468147,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468149,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468151,1464168,0,BOT
R,        YHOO,       289,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468153,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468155,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468157,1464168,0,BOT
R,        YHOO,       500,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468159,1464168,0,BOT
R,        YHOO,      1200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:52,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468161,1464168,0,BOT
R,        YHOO,       300,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:57,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468166,1464168,0,BOT
R,        YHOO,      2100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:57,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468168,1464168,0,BOT
R,        YHOO,       400,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:57,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468170,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:57,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468172,1464168,0,BOT
R,        YHOO,       200,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:57,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468174,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:44:59,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468179,1464168,0,BOT
R,        YHOO,       100,         24.9250,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:00,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468181,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:00,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468183,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:01,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468185,1464168,0,BOT
R,         NOC,       100,         74.3800,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 11:45:02,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468187,1466029,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:04,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468189,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:04,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468192,1464168,0,BOT
R,        YHOO,       100,         24.9300,          0.0000,BUY,UQ,YORKX,,20130904,04/26/2013 11:45:04,,,,         0,          0.0000,PDS0000191,ETGO,,,1464168,0,T,0,,ETGO,N,,,0,0,0000-00-00,00:00:00,1468194,1464168,0,BOT
